"unit_id","stable_order","source_commit","source_path","source_sha256","ar_branch","ar_target_path","ar_status","fa_branch","fa_target_path","fa_status","shared_cursor_after","qa_state"
"OLP-0102","102","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/derivations.tex","3F3E041127342C4F2565632D33C855FCB7A87964D63BEB38BD8313C8A71AD294","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/derivations.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/derivations.tex","ACCEPTED","OLP-0103","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0103","103","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/proving-things.tex","BA6A2D3C2F7C7504DAA17942290C75084BBFAB92663A492557CA6530A175D914","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/proving-things.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/proving-things.tex","ACCEPTED","OLP-0104","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0104","104","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/proving-things-quant.tex","72370C12BEE0766FB0E674EBAE09EC7940F611FF7F9592284DADFE21516B4032","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/proving-things-quant.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/proving-things-quant.tex","ACCEPTED","OLP-0105","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0105","105","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/proof-theoretic-notions.tex","BAD25C1BA9DB9DE17F7C2FF5FFFA2C4F9F00AA13D23C197E5337FE759D6FDD39","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/proof-theoretic-notions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/proof-theoretic-notions.tex","ACCEPTED","OLP-0106","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0106","106","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/provability-consistency.tex","6D159D1C93F6B4BB24CF3D16E7F18096E15881679EF5F64DB5B25CEE57CCCDEF","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/provability-consistency.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/provability-consistency.tex","ACCEPTED","OLP-0107","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0107","107","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/provability-propositional.tex","5DF9F0CF1B10689BABB2051DAAD6426E2ABEE00E55001F14A896D1A37AE30446","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/provability-propositional.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/provability-propositional.tex","ACCEPTED","OLP-0108","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0108","108","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/provability-quantifiers.tex","E12B4C0AFF44DE0E26D0A5C1E9B7EC2A781BE5677035CB2C79CAD3A7487C32E3","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/provability-quantifiers.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/provability-quantifiers.tex","ACCEPTED","OLP-0109","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0109","109","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/soundness.tex","49F119364F19485FA74C0C18E849F20B746E8EDEC9FDCCB9E98A8AFF7250A744","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/soundness.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/soundness.tex","ACCEPTED","OLP-0110","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0110","110","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/identity.tex","B40DF45226792D6995A13AFBC4341601207236B40CDB11920E9D48D0C81B2088","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/identity.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/identity.tex","ACCEPTED","OLP-0111","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0111","111","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/tableaux/soundness-identity.tex","3E9430F5D59A07997815894A8A190147E796825FEA24A326DD9F7AF6767AD519","codex/openlogic-ar","locale/ar/content/first-order-logic/tableaux/soundness-identity.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/tableaux/soundness-identity.tex","ACCEPTED","OLP-0112","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0112","112","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/axiomatic-deduction.tex","BA510C171A8D19895307B36B2B06D3F64970BC5D926CFAD52412DA2A0727DB20","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/axiomatic-deduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/axiomatic-deduction.tex","ACCEPTED","OLP-0113","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0113","113","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","C630189AF9DB5F45A849E5D1B6362895BF575DD6D2236A169EB5E0FDBA9ED439","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/rules-and-proofs.tex","ACCEPTED","OLP-0114","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0114","114","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","8D19F7612EDBB87DB30F052B75E8208638A5C68570EF05FAF6332111FBBC69FE","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/axioms-rules-propositional.tex","ACCEPTED","OLP-0115","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0115","115","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex","E860523EC9605B17FB155FCCBB22E644837C26DE84AB11439422AF805A26E2B3","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/axioms-rules-quantifiers.tex","ACCEPTED","OLP-0116","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0116","116","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/proving-things.tex","AC5DC1913EB14BC8D0BA0ADB9D45D08B0882F02C4D7F152B654FC153F61FB1A7","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/proving-things.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/proving-things.tex","ACCEPTED","OLP-0117","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0117","117","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/proving-things-quant.tex","AFB6D653DAA62D083E07FF556FDDE130783B2643FDD23270E1AE0E1EC0140767","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/proving-things-quant.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/proving-things-quant.tex","ACCEPTED","OLP-0118","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0118","118","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex","D5CD7EF578090B935AF9013BA65F020EA8C043B95EC17ED9A758A01129BBF859","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/proof-theoretic-notions.tex","ACCEPTED","OLP-0119","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0119","119","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/deduction-theorem.tex","F74129E7541A9452530EBC0AB630C8763CD0D4177532BAF43CD249C635642CD4","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/deduction-theorem.tex","ACCEPTED","OLP-0120","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0120","120","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex","0DA5DFE61F218D9EF0820E07F1E6C0D71EF4E912D010E83E7484690BDD9AF1E7","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/deduction-theorem-quantifiers.tex","ACCEPTED","OLP-0121","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0121","121","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/provability-consistency.tex","069B652FA3CF1C8E7719AE95D355398B866C9ECF42FF747B755DDBF5FD3B6EEF","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/provability-consistency.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/provability-consistency.tex","ACCEPTED","OLP-0122","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0122","122","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/provability-propositional.tex","4DD07507288E361D9D65DCBB7C3DE67F4E3C83E9853B6D9032DCC9CBA3CEF187","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/provability-propositional.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/provability-propositional.tex","ACCEPTED","OLP-0123","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0123","123","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/provability-quantifiers.tex","A0C03C490E2874B9946B5FF3942C8A4BA73696D13CCA2B30E84A19D17DFB3066","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/provability-quantifiers.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/provability-quantifiers.tex","ACCEPTED","OLP-0124","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0124","124","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/soundness.tex","A3A783AE2ADD6B2420527AD65C82EB6A5E0C02AC8A44E3B34B757BC27985C1CF","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/soundness.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/soundness.tex","ACCEPTED","OLP-0125","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0125","125","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/axiomatic-deduction/identity.tex","424D98F16806276DEEB9CC0C5E0D1F70D25DD2026F0FE25F03D65D1CDE1D69E1","codex/openlogic-ar","locale/ar/content/first-order-logic/axiomatic-deduction/identity.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/axiomatic-deduction/identity.tex","ACCEPTED","OLP-0126","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0126","126","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/completeness.tex","35CBCFC7F12046CEABC5C4407C43817D71D3907E9E9D57A1B5928FCBE10C672C","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/completeness.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/completeness.tex","ACCEPTED","OLP-0127","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0127","127","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/introduction.tex","40A994A78343DCCB102C8347722A6EB85FD3A12DD4C6565A37960F7B24673500","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/introduction.tex","ACCEPTED","OLP-0128","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0128","128","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/outline.tex","E86BB4893FF5DA65AF4FA5B8B7EEBEC5807E0B4AA0562CA5388FAC369AEC642E","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/outline.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/outline.tex","ACCEPTED","OLP-0129","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0129","129","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/complete-consistent-sets.tex","CF7D517DE5D2D257492C66F2CF16347FCE490F2D932681A3F6EBD2386E9B1FFD","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/complete-consistent-sets.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/complete-consistent-sets.tex","ACCEPTED","OLP-0130","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0130","130","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/henkin-expansions.tex","A42F0551E062DB3102C47F082BE24CD4F8506504989A0008DF4B87564E1F9335","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/henkin-expansions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/henkin-expansions.tex","ACCEPTED","OLP-0131","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0131","131","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/lindenbaums-lemma.tex","1EE3D9DD14DF1C3368C3E7A12D68E4D6627B9E92030A00820270B75CEB4BDF78","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/lindenbaums-lemma.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/lindenbaums-lemma.tex","ACCEPTED","OLP-0132","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0132","132","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/construction-of-model.tex","E8F3C25A2B378AC1996CC9CEBB1192B2BDC2527DF547E922008DAD3822D29969","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/construction-of-model.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/construction-of-model.tex","ACCEPTED","OLP-0133","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0133","133","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/identity.tex","2B497EAD07AAD76F2DB101BD56768ABD9BC71DF7C819164EDF0183656D148E7D","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/identity.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/identity.tex","ACCEPTED","OLP-0134","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0134","134","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/completeness-thm.tex","5510644C6A3FF18E97D5E97A928D00CB0B091506E8C10BAFA504C1B2C38B242B","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/completeness-thm.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/completeness-thm.tex","ACCEPTED","OLP-0135","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0135","135","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/compactness.tex","A872B7018576B26EB53179792E27B5B0AF3338B5220712086E1BE7D928B3D65C","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/compactness.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/compactness.tex","ACCEPTED","OLP-0136","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0136","136","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/compactness-direct.tex","E6398FCC96AC7A2E787C5128D1B2DBF8F515DBD0E780004831ABCFD0C3F327D8","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/compactness-direct.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/compactness-direct.tex","ACCEPTED","OLP-0137","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0137","137","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/completeness/downward-ls.tex","6F442281E52DD720ACDD540039544C4E8B998906154AA5C4CF7F5DA0D9500C48","codex/openlogic-ar","locale/ar/content/first-order-logic/completeness/downward-ls.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/completeness/downward-ls.tex","ACCEPTED","OLP-0138","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0138","138","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/first-order-logic.tex","3FEE444AE39C4094BD1BB1963010C0BF6350B5702C79D9E8BC62C430592F527E","codex/openlogic-ar","locale/ar/content/first-order-logic/first-order-logic.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/first-order-logic.tex","ACCEPTED","OLP-0139","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0139","139","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/introduction.tex","3DA46F27A563094A0904EACF23838C601CE3A22B0DB9D82CFE33D95D8A507B95","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/introduction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/introduction.tex","ACCEPTED","OLP-0140","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0140","140","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/first-order-logic.tex","32887943E2083DE8AE7402CED896B1E5C85BEEE1C52DF199A5DCE311CDC91627","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/first-order-logic.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/first-order-logic.tex","ACCEPTED","OLP-0141","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0141","141","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/syntax.tex","91D8AAEA25B2D821AF6AA8016F994B2E0ABBF5CD2DEBDEF7354409FA8CE767D8","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/syntax.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/syntax.tex","ACCEPTED","OLP-0142","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0142","142","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/formulas.tex","43B36E58C2CF5BD1C22018EB0A758D0ED31AB304DC1B3D5532358F6E9703A7C1","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/formulas.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/formulas.tex","ACCEPTED","OLP-0143","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0143","143","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/satisfaction.tex","7131C06390C685FF0AF79611754CF0B98A22DD8A77256A332C84BF39E2F5CC0A","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/satisfaction.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/satisfaction.tex","ACCEPTED","OLP-0144","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0144","144","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/sentences.tex","E02B1D562648CE99867D653622B5C8BCB4CD4EEB9E02D335FA59715E193B3CC9","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/sentences.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/sentences.tex","ACCEPTED","OLP-0145","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0145","145","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/semantic-notions.tex","5B59AB9C84AAD202080A9A834229B1310BA7FB18CBC6891024C072723B9FBADD","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/semantic-notions.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/semantic-notions.tex","ACCEPTED","OLP-0146","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0146","146","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/substitution.tex","D1E27E94B43FDA8329176530BFA9528C859D444123257A7408D5A979151B8941","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/substitution.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/substitution.tex","ACCEPTED","OLP-0147","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0147","147","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/models-theories.tex","9207639415C1946C70EAD4464CEFAEC9ED2972F35121E88272980B6C9A076CA8","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/models-theories.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/models-theories.tex","ACCEPTED","OLP-0148","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0148","148","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/introduction/soundness-completeness.tex","49F9A2FB437D680D3E796D72B46D1BC1C5A60C58E3E13AC2E19E6BAC6976336E","codex/openlogic-ar","locale/ar/content/first-order-logic/introduction/soundness-completeness.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/introduction/soundness-completeness.tex","ACCEPTED","OLP-0149","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0149","149","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/syntax-and-semantics/syntax.tex","75C0E56B3D2F9557E39B9006855F371E6C8F04E8EF9817AFFD70A793613930AB","codex/openlogic-ar","locale/ar/content/first-order-logic/syntax-and-semantics/syntax.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/syntax-and-semantics/syntax.tex","ACCEPTED","OLP-0150","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
"OLP-0150","150","9620cc73f9c8e0ad003c514a5d3748f29611c4c0","content/first-order-logic/syntax-and-semantics/intro-syntax.tex","BA7DCCE5F1E3340374FF693A1C22C5BF4CCB0C2709CD8C6D50474D4982F7CDFC","codex/openlogic-ar","locale/ar/content/first-order-logic/syntax-and-semantics/intro-syntax.tex","ACCEPTED","codex/openlogic-fa-ir","locale/fa-IR/content/first-order-logic/syntax-and-semantics/intro-syntax.tex","ACCEPTED","OLP-0151","PASS_STATIC_SEMANTIC_BATCH_REPLAY_BUILD_DEFERRED_FOR_DEPENDENCY_CLOSURE"
